AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ172,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ176,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99E,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND2A,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND3,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND3A,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND3B,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,ALQ99_BAND4,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,COMPASS_CALL_HIGH1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,COMPASS_CALL_HIGH2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,COMPASS_CALL_LOW,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,COMPASS_CALL_MED,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,COMPASS_CALL_WIDE,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,DUTCH_HELO_CJMR,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_CJMR_CPRN1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_CJMR_CPRN2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_CJMR_CPRN4,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_CJMR_CPW19,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_PSSN2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_PSSN3,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_PSSN4,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_PSSN5,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPN1I,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPN23,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPN2I,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPN3I,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRN1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRN2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRN4,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW3,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW4,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW5,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW6,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW7,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW8,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPRW9,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPS1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPS2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSN1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSN2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSN3,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSP7,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW1,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW2,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW3,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW4,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW5,,,
